Frequency,Power Loss,Distance,Height Difference,Peak Avg. Height Diff,Peak Avg. Dist.,Max Peak,Peak Count
0.449425,148.22,4.007746803028518,-25.0,4.375,0.3924145498572464,30.0,9
0.449425,146.48,4.007746803028518,-25.0,4.375,0.3924145498572464,30.0,9
0.449425,144.24,4.026522383260588,-26.0,3.6666666666666665,0.3687946883529661,30.0,10
0.449425,148.56,4.076174681307227,-25.0,2.727272727272727,0.318089486446816,30.0,12
0.449425,149.11,4.076174681307227,-25.0,2.727272727272727,0.318089486446816,30.0,12
0.449425,150.99,4.094949715464259,-25.0,3.6666666666666665,0.3461234072402853,30.0,10
0.449425,149.95,4.125826797324284,-25.0,3.5555555555555554,0.3853452925672045,30.0,10
0.449425,147.65,4.144601649455726,-25.0,3.9,0.34868824852362723,30.0,11
0.449425,153.51,4.194253401420658,-26.0,3.9,0.3456005403373599,30.0,11
0.449425,155.78,4.194253401420658,-26.0,3.9,0.3456005403373599,30.0,11
0.449425,157.19,4.213027889500012,-25.0,3.6363636363636362,0.3305306871915504,30.0,12
0.449425,154.11,4.243904971353882,-26.0,3.8,0.35056573373712485,30.0,11
0.449425,158.09,4.2626792774067646,-24.0,3.3636363636363638,0.3350444497285922,30.0,12
0.449425,156.66,4.281453219406056,-24.0,4.0,0.3574084487574079,30.0,11
0.449425,154.99,4.281453219406056,-24.0,4.0,0.3574084487574079,30.0,11
0.449425,153.62,4.331104243257582,-25.0,4.0,0.3592856973339419,30.0,11
0.449425,150.87,4.331104243257582,-25.0,4.0,0.3592856973339419,30.0,11
0.449425,154.52,4.34987763917364,-25.0,2.923076923076923,0.29020671606010684,30.0,14
0.449425,155.23,4.368650671032625,-24.0,3.8181818181818183,0.3401646322782686,31.0,12
0.449425,155.39000000000001,4.3995282989650075,-24.0,3.5,0.31439073041885784,30.0,13
0.449425,153.59,4.4183011487954245,-25.0,4.444444444444445,0.40337825680736855,32.0,10
0.449425,154.9,4.4370736345672945,-26.0,4.3,0.3649176797038187,33.0,11
0.449425,154.24,4.4679514445281105,-27.0,4.444444444444445,0.40546402788289515,32.0,10
0.449425,155.11,4.486723748270251,-27.0,4.3,0.3667948554688197,33.0,11
0.449425,149.87,4.486723748270251,-27.0,4.3,0.3667948554688197,33.0,11
0.449425,149.77,4.505495687952066,-27.0,4.2,0.36867204943700116,32.0,11
0.449425,149.64000000000001,4.5242674456032885,-29.0,3.9,0.38168998059677284,30.0,11
0.449425,145.89000000000001,4.55514543759158,-29.0,4.0,0.3655841956281461,30.0,11
0.449425,151.5,4.573917013212173,-30.0,3.6363636363636362,0.3515045216039186,30.0,12
0.449425,152.84,4.5926882247698115,-30.0,4.0,0.3854442047050086,30.0,11
0.449425,153.03,4.5926882247698115,-30.0,4.0,0.3854442047050086,30.0,11
0.449425,153.56,4.6423374283147885,-28.0,3.6363636363636362,0.3695588270838671,30.0,12
0.449425,153.54,4.661108093775935,-29.0,4.0,0.3823563326931347,30.0,11
0.449425,151.63,4.661108093775935,-29.0,4.0,0.3823563326931347,30.0,11
0.449425,151.06,4.67987839517173,-31.0,4.0,0.3823563326931347,30.0,11
0.449425,152.05,4.69864833250074,-31.0,4.0,0.3823563326931347,30.0,11
0.449425,145.91,4.729527052617274,-31.0,4.0,0.3823563326931347,31.0,11
0.449425,146.39000000000001,4.748296807912434,-32.0,4.0,0.3823563326931347,31.0,11
0.449425,147.17,4.779175528027967,-30.0,3.727272727272727,0.38199865433058394,31.0,12
0.449425,150.5,4.767066199139032,-32.0,4.0,0.3823563326931347,31.0,11
0.449425,156.53,4.767066199139032,-32.0,4.0,0.3823563326931347,31.0,11
0.449425,155.32,4.7951734866071485,-30.0,3.8181818181818183,0.38174668935944195,32.0,12
0.449425,155.42,4.7951734866071485,-30.0,3.8181818181818183,0.38174668935944195,32.0,12
0.449425,150.88,4.823282451755293,-31.0,3.6363636363636362,0.364671826156005,30.0,12
0.449425,143.35,4.823282451755293,-31.0,3.6363636363636362,0.364671826156005,30.0,12
0.449425,139.51,4.85139309456002,-33.0,3.3333333333333335,0.3324875084541548,31.0,13
0.449425,136.18,4.85139309456002,-33.0,3.3333333333333335,0.3324875084541548,31.0,13
0.449425,136.62,4.840625416194521,-32.0,3.727272727272727,0.3617346361421248,31.0,12
0.449425,144.14000000000001,4.86873871687587,-31.0,3.25,0.33393273939400686,31.0,13
0.449425,146.19,4.907619413045437,-33.0,3.4166666666666665,0.35192756596930663,31.0,13
0.449425,145.22,4.896853695151649,-32.0,3.4166666666666665,0.3551678370685465,31.0,13
0.449425,140.92,4.93573508867921,-33.0,3.1666666666666665,0.3321381809518682,32.0,13
0.449425,140.55,4.924970350998425,-31.0,3.1666666666666665,0.3312409661452674,31.0,13
0.449425,141.68,4.963852441875763,-32.0,3.1538461538461537,0.30875182189388817,31.0,14
0.449425,141.78,4.953088684392311,-32.0,3.5833333333333335,0.3303439879904155,31.0,13
0.449425,144.18,4.981208695310718,-32.0,3.6153846153846154,0.32071597130053964,31.0,14
0.449425,145.52,4.981208695310718,-32.0,3.6153846153846154,0.32071597130053964,31.0,14
0.449425,145.58,5.009330383729747,-31.0,4.75,0.345648117671538,35.0,13
0.449425,145.14000000000001,5.009330383729747,-31.0,4.75,0.345648117671538,35.0,13
0.449425,151.24,5.048214566607073,-32.0,5.363636363636363,0.377071011929154,35.0,12
0.449425,147.49,5.037453749625973,-31.0,5.5,0.3595067764842497,35.0,13
0.449425,147.48,5.076338629820168,-33.0,5.416666666666667,0.35536958954068615,35.0,13
0.449425,148.04,5.065578792975903,-32.0,5.818181818181818,0.39474595747155716,36.0,12
0.449425,146.89000000000001,5.104464370478766,-32.0,4.909090909090909,0.3937672970779556,34.0,12
0.449425,148.5,5.093705513756542,-32.0,4.384615384615385,0.34598026351639066,33.0,14
0.449425,148.67,5.132591788559858,-33.0,4.066666666666666,0.29984994912008706,33.0,16
0.449425,146.07,5.121833911943558,-35.0,4.0,0.2873284417496898,34.0,16
